model,quantity
09430,100
09476,100
09523,100
09536,100
09560,0
09647,100
09920,100
10014,0
09050,20
09422,100
09457,100
09097,100
09174,100
09473,100
09484,100
10062,100
10104,100
10138,100
14300,100
15010,100
16301,100
16551,100
16553,100
17481,100
17608,100
20550,100
20700,100
21680,0
17501,100
17505,100
17730,100
20650,0
14600,100
18001,0
18370,100
21600,100
21910,100
21941,100
21999,100
22180,100
22380,100
22460,100
22612,100
22710,100
22750,100
21701,100
23311,100
23320,0
23327,100
23328,0
23398,100
23414,100
23418,100
23413,100
23422,100
23586,0
23640,100
23850,100
23962,100
23982,100
24070,100
24295,100
24320,100
24330,100
24370,100
24450,20
24520,100
24710,100
24961,100
24964,100
25172,100
25390,100
25412,100
25510,100
25517,100
25380,100
25860,0
25570,100
25887,100
26132,100
27100,20
27495,20
27800,100
27813,100
27814,100
27815,100
27831,100
27832,0
28611,0
28632,100
28642,100
28750,20
28773,100
28740,20
28772,100
29993,20
29994,20
30020,100
30040,100
30050,100
30310,100
30330,100
30224,0
31030,0
31100,20
32201,0
31800,0
32627,100
32685,100
32930,100
33008,0
33028,0
33032,20
33105,100
33312,0
33555,100
33557,100
33905,100
33925,100
34222,20
34261,20
34262,0
34263,20
35014,20
35018,100
35240,100
35250,100
35667,20
35673,100
35705,20
35755,100
35768,100
35775,0
35793,100
35807,0
35816,100
35823,100
35831,100
35860,100
35863,100
35870,100
35894,100
35905,0
35960,0
35961,0
35968,100
36008,100
37102,100
37104,100
37113,100
37150,100
37500,100
37800,100
37900,100
38432,100
38435,100
38436,100
39001,100
40015,100
41500,100
42305,100
42308,100
43030,0
50110,100
50130,100
42304,100
49782,0
49787,0
50270,100
50560,100
51044,0
51190,0
51240,100
51580,100
51220,20
51645,100
51675,100
51674,100
51689,100
51740,100
52720,0
51694,20
51710,100
52700,100
52900,100
53560,100
53180,100
53220,100
53600,100
53730,100
53575,100
54073,100
54750,100
54063,100
54670,100
54852,100
54065,100
54901,0
56040,100
56390,100
56627,20
56634,100
56600,100
56642,100
57220,100
57400,100
57450,100
56710,0
57740,100
58210,100
60881,100
60880,100
58539,0
58560,0
60931,100
60932,100
60939,100
60951,100
60918,100
60953,100
60965,100
60968,100
61220,100
61250,100
64385,100
65020,0
65270,100
64660,100
64951,0
65034,0
65105,100
64386,0
65461,0
65462,0
65476,0
65490,0
65880,0
66330,100
67012,100
67034,0
67110,0
67150,100
67183,0
67201,0
67221,0
67587,20
67705,0
67812,0
67033,0
67230,0
67641,100
67661,0
67456,0
67524,0
67522,0
67642,0
67790,0
67811,0
67815,0
67881,100
67903,100
67961,20
68014,100
67887,100
67888,100
68280,0
68481,0
68500,0
68650,100
68791,0
69317,0
69319,0
69320,0
69333,0
69341,100
69345,0
69400,0
69353,100
69407,0
69461,100
69472,100
69475,0
69502,20
69505,20
69510,0
69560,0
69566,0
69608,100
69612,100
69851,100
70210,20
70320,100
71614,100
71616,100
71631,100
71592,100
71632,20
71604,20
71818,100
71843,100
71832,100
71854,100
71860,100
71971,100
71990,0
71994,20
71996,0
72010,0
71972,100
72358,100
72527,100
72531,100
72509,100
72530,0
72616,100
72826,0
72685,100
72900,0
72902,0
72965,100
72968,100
72981,100
72984,100
73057,100
73351,100
73403,100
73412,100
73521,0
73569,100
73574,0
73789,100
73795,100
73843,100
72890,0
72931,20
72936,100
72994,100
73005,0
73331,20
73570,0
73797,100
73792,100
72928,0
73881,100
73883,100
73027,20
73947,20
74005,100
74080,100
74135,20
74077,0
74078,100
74132,100
74193,0
74194,0
74226,0
74227,0
74411,100
74421,100
74439,20
74441,0
74457,0
74462,100
74079,100
74153,0
74449,0
74172,100
74173,100
74466,100
74540,100
74484,0
74662,100
74720,0
74721,100
74733,100
74787,100
74792,100
74688,0
74794,100
74804,100
74930,0
74936,0
75031,0
75120,100
75304,100
75100,100
75262,0
75305,100
75306,100
75334,100
75335,100
75346,0
75354,100
75350,100
75368,100
75376,100
75421,100
75422,100
75449,20
75540,0
75455,100
75470,100
75536,100
75638,0
75621,100
75646,100
75652,100
75760,0
75770,0
75777,0
75817,100
75833,100
75837,0
75871,0
75886,100
75889,20
76250,100
76000,100
76314,100
76705,100
75984,0
76852,100
77212,100
77500,100
77203,100
77815,100
77834,100
77835,100
78021,100
78032,20
78042,100
78061,100
78084,0
78106,0
78107,100
78121,0
78136,0
78158,0
78186,0
78375,100
78483,0
78491,0
78542,100
78555,100
78582,20
78587,100
78791,100
78835,100
78661,20
78812,100
78815,100
78832,0
78872,0
78982,100
79049,100
79060,0
79093,0
79135,20
79147,0
79327,100
79363,0
79389,0
79205,0
79358,100
79385,0
79467,0
79254,0
79442,0
79503,0
79565,100
79725,100
79913,0
79926,100
79931,100
79960,100
79965,0
80094,100
79998,0
80902,100
81101,20
81400,100
81133,100
81391,100
81524,0
81570,100
81618,100
81634,100
81780,0
81783,100
81794,0
82005,20
81644,100
81719,100
81773,100
82265,100
82271,20
82341,100
82380,100
82405,0
82351,100
82400,100
82520,100
82684,20
82706,0
82720,0
82772,100
82845,0
82882,100
82910,0
82717,0
83018,100
83280,100
85115,20
85170,100
87305,100
87311,100
87325,100
87363,100
87391,100
87337,20
87373,100
87402,100
87433,100
88558,100
88740,100
88784,100
88820,100
88700,100
88703,100
88801,100
88830,100
88850,100
88853,100
88871,100
88890,100
88897,100
88917,100
88964,100
88969,100
88985,100
89018,100
89003,100
89165,100
89225,100
89214,100
89231,100
89241,100
89244,100
89266,0
89274,0
89280,100
89234,100
89240,100
89307,100
89403,100
89316,20
89313,0
89315,20
89421,100
89423,100
89480,100
89482,100
89564,100
89702,20
89720,100
89860,100
90003,0
90182,20
90183,100
90204,0
91000,100
91047,100
92115,100
89552,100
89553,0
89753,100
99028,100
99051,100
99034,100
99038,100
99103,100
99111,100
99112,100
99190,100
99195,100
99202,0
99217,100
99406,100
99427,100
99430,100
99435,100
99444,100
99585,0
99592,0
99649,100
99655,0
99657,0
99719,20
99760,100
99783,100
99851,100
99902,100
99914,0
99922,20
99583,0
99483,0
99747,0
GV-1102,0
GV-0658,0
GV-0740,0
GV-0805,0
GV-0861,0
GV-1272,0
IAS050,0
TG-68390,0
YG-00013,20
YG-00028,0
YG-00041,100
YG-00044,0
YG-00003,100
YG-00002,100
YG-00152,100
YG-00250,100
YG-00251,100
YG-00283,100
YG-00293,100
YG-00304,20
YG-00342,20
YG-00356,100
YG-00373,100
YG-00375,100
YG-00401,100
YG-00426,100
YG-00412,100
YG-00519,100
YG-00601,100
YG-00603,100
YG-00617,100
YG-00651,0
YG-02057,0
YG-02079,100
YG-02170,100
YG-02224,0
YG-02231,0
YG-02311,0
YG-02353,100
YG-02354,100
YG-02355,100
YG-02414,0
YG-02732,100
YG-02771,100
YG-02183,20
YG-02188,0
YG-02223,0
YG-02512,0
YG-03118,20
YG-03141,0
YG-03153,0
YG-03238,100
YG-03405,0
YG-04250,20
YG-03424,20
YG-04557,100
YG-04560,100
YG-04586,20
YG-04588,0
YG-04638,0
YG-04641,20
YG-04650,0
YG-04293,100
YG-05045,20
YG-05050,0
YG-05055,20
YG-05057,20
YG-05179,100
YG-05171,0
YG-05174,20
YG-05231,0
YG-05233,20
YG-05234,20
YG-05350,0
YG-05402,100
YG-05409,20
YG-05412,0
YG-07006,0
YG-07027,100
YG-07102,0
YG-07121,20
YG-07115,100
YG-07117,100
YG-07286,100
YG-08931,20
YG-08932,20
YG-08993,0
YG-09014,0
YG-09100,0
YG-09104,100
YG-09225,100
YG-09331,100
YG-09551,0
YG-20013,0
YG-20031,0
YG-20033,0
YG-20037,0
YG-20107,0
YG-20304,0
YG-30902,20
YG-30920,100
YG-20050,100
YT-0009,0
YT-00766,100
YT-0125,0
YT-0107,0
YT-01670,100
YT-01671,100
YT-0173,100
YT-01861,0
YT-01385,100
YT-01858,100
YT-01864,100
YT-01874,100
YT-01875,100
YT-01860,0
YT-01859,0
YT-01876,100
YT-0223,0
YT-02373,100
YT-02388,100
YT-0325,100
YT-03314,100
YT-0340,100
YT-0348,100
YT-0346,100
YT-0352,100
YT-0359,100
YT-0372,100
YT-0413,100
YT-04304,100
YT-0416,100
YT-04211,0
YT-04301,100
YT-04303,100
YT-04314,100
YT-04317,100
YT-04321,100
YT-04351,0
YT-04374,100
YT-04699,100
YT-04712,100
YT-0481,100
YT-0483,100
YT-0489,100
YT-05197,0
YT-0493,100
YT-05215,100
YT-05222,100
YT-05244,100
YT-05436,100
YT-05437,100
YT-05445,100
YT-05247,100
YT-05438,0
YT-05462,100
YT-05466,100
YT-05496,100
YT-05497,100
YT-05499,100
YT-05338,20
YT-05440,100
YT-05608,100
YT-05801,100
YT-0585,100
YT-05880,100
YT-05897,100
YT-05901,100
YT-0594,100
YT-0595,0
YT-060022,100
YT-06016,0
YT-06022,100
YT-060303,0
YT-06033,100
YT-060390,0
YT-06064,100
YT-0612,100
YT-06122,100
YT-0620,100
YT-06282,100
YT-06317,0
YT-06333,0
YT-05583,0
YT-06324,20
YT-06326,100
YT-0651,100
YT-0659,100
YT-06622,100
YT-06652,100
YT-06653,100
YT-06659,100
YT-06664,100
YT-0671,100
YT-0672,20
YT-06725,0
YT-0677,0
YT-06773,0
YT-06775,100
YT-06776,100
YT-06784,100
YT-06808,0
YT-06837,0
YT-068581,100
YT-06865,100
YT-068652,100
YT-068711,100
YT-06877,100
YT-06880,100
YT-07020,100
YT-07183,20
YT-07511,100
YT-0761,100
YT-07611,100
YT-07696,100
YT-07750,0
YT-07856,0
YT-0800,100
YT-08040,0
YT-08144,0
YT-08237,0
YT-08302,0
YT-0835,100
YT-08425,100
YT-08429,100
YT-08443,100
YT-08496,100
YT-08500,0
YT-06793,100
YT-0732,100
YT-07731,20
YT-07832,0
YT-07833,0
YT-07852,0
YT-0818,100
YT-06475,100
YT-06477,0
YT-068661,0
YT-07063,100
YT-08033,100
YT-08517,0
YT-085171,100
YT-0852,0
YT-08524,100
YT-08527,100
YT-08530,0
YT-08580,100
YT-08581,100
YT-085944,100
YT-08595,100
YT-08163,0
YT-08568,100
YT-08570,100
YT-08679,100
YT-08707,20
YT-08885,100
YT-08890,100
YT-08895,0
YT-088973,100
YT-088977,100
YT-08900,100
YT-08907,100
YT-08915,100
YT-08919,0
YT-08933,0
YT-08939,0
YT-08974,0
YT-08802,100
YT-0902,0
YT-09155,0
YT-09221,100
YT-09461,0
YT-0953,100
YT-09531,0
YT-09703,20
YT-09743,0
YT-09746,100
YT-09795,0
YT-09913,100
YT-1015,100
YT-10260,100
YT-10296,0
YT-1045,100
YT-1066,100
YT-1067,100
YT-1075,0
YT-1086,100
YT-1102,100
YT-1105,100
YT-1124,100
YT-1128,100
YT-1141,100
YT-1142,100
YT-1148,100
YT-1161,100
YT-11671,100
YT-1180,100
YT-1189,100
YT-1193,100
YT-11990,100
YT-1211,100
YT-08922,0
YT-09034,0
YT-09107,0
YT-10632,100
YT-10642,0
YT-10681,100
YT-12000,100
YT-1212,0
YT-1223,100
YT-1237,100
YT-1251,100
YT-1253,100
YT-12541,0
YT-1258,100
YT-1259,100
YT-12660,100
YT-12671,100
YT-09101,100
YT-09102,0
YT-1284,100
YT-12933,100
YT-12934,100
YT-12942,100
YT-12945,100
YT-12949,100
YT-12961,0
YT-12971,100
YT-1313,100
YT-1317,100
YT-1318,100
YT-1320,20
YT-1323,100
YT-1341,100
YT-13465,100
YT-13490,100
YT-1350,100
YT-1355,100
YT-1356,100
YT-1375,100
YT-1382,100
YT-1412,100
YT-1414,100
YT-1431,100
YT-1437,100
YT-1463,100
YT-1467,100
YT-1470,100
YT-14821,0
YT-1515,100
YT-15284,0
YT-15292,100
YT-1565,100
YT-1566,100
YT-1573,100
YT-1605,100
YT-1627,100
YT-1647,100
YT-1653,100
YT-1654,100
YT-1657,100
YT-1663,100
YT-1675,100
YT-1679,100
YT-1690,100
YT-1713,100
YT-17237,0
YT-17262,100
YT-17410,20
YT-17412,0
YT-17529,0
YT-1756,100
YT-176861,100
YT-17688,20
YT-1787,0
YT-1846,0
YT-1854,100
YT-18970,0
YT-1916,100
YT-1918,100
YT-1943,0
YT-1962,100
YT-1967,100
YT-19691,100
YT-19697,100
YT-19767,100
YT-1914,100
YT-1930,100
YT-19961,100
YT-2006,100
YT-20400,0
YT-20412,100
YT-2050,100
YT-2052,100
YT-2057,100
YT-2067,100
YT-2071,100
YT-2075,100
YT-20893,100
YT-1941,100
YT-2084,100
YT-20967,0
YT-20991,0
YT-21012,20
YT-21018,20
YT-21033,0
YT-21041,0
YT-21047,20
YT-21126,0
YT-21200,100
YT-2139,100
YT-2141,100
YT-2170,100
YT-21735,100
YT-21740,100
YT-21741,100
YT-21759,100
YT-21805,100
YT-2210,100
YT-2215,100
YT-22255,100
YT-2156,100
YT-21846,100
YT-21582,100
YT-22001,100
YT-22002,100
YT-22295,100
YT-22314,100
YT-22341,100
YT-22342,100
YT-2235,100
YT-22360,100
YT-22364,100
YT-22370,0
YT-22374,100
YT-2242,0
YT-2270,100
YT-22930,100
YT-2316,100
YT-2319,20
YT-23310,0
YT-2340,100
YT-23641,100
YT-2370,100
YT-2375,100
YT-2385,100
YT-24094,100
YT-24231,20
YT-24232,0
YT-2491,100
YT-24963,100
YT-24970,100
YT-25005,100
YT-25010,0
YT-25015,100
YT-2510,100
YT-2512,100
YT-2519,100
YT-2523,100
YT-25250,100
YT-25413,100
YT-25417,0
YT-25652,0
YT-25680,100
YT-25681,100
YT-25863,100
YT-25901,100
YT-25902,100
YT-25911,100
YT-25940,100
YT-25941,100
YT-2245,100
YT-2260,100
YT-2261,100
YT-23054,100
YT-2391,100
YT-2459,100
YT-25000,0
YT-2313,100
YT-25993,0
YT-2608,0
YT-2609,0
YT-2649,0
YT-2668,100
YT-2733,0
YT-2750,0
YT-2754,0
YT-2817,100
YT-2818,100
YT-282672,100
YT-282673,100
YT-28283,100
YT-28310,0
YT-28958,100
YT-29003,100
YT-2913,100
YT-2932,100
YT-2933,100
YT-28953,20
YT-28956,100
YT-2937,100
YT-2975,100
YT-2976,0
YT-2985,100
YT-30060,100
YT-30081,100
YT-30104,100
YT-30110,100
YT-30114,100
YT-30310,100
YT-30328,0
YT-30329,100
YT-30331,100
YT-30395,0
YT-30397,100
YT-30426,100
YT-30440,100
YT-30471,100
YT-30553,100
YT-2996,100
YT-30477,0
YT-3101,100
YT-3103,100
YT-3106,100
YT-31097,100
YT-3130,100
YT-3201,100
YT-3221,100
YT-3222,100
YT-3236,100
YT-3259,100
YT-3262,100
YT-3230,100
YT-3239,100
YT-3249,100
YT-3271,100
YT-3279,100
YT-3292,100
YT-3300,20
YT-33010,0
YT-3311,100
YT-3332,100
YT-3372,100
YT-33832,100
YT-33865,0
YT-33961,100
YT-3412,100
YT-34670,100
YT-34689,100
YT-34691,100
YT-34713,100
YT-35864,100
YT-35870,100
YT-35873,100
YT-36011,0
YT-36452,100
YT-36474,100
YT-36502,0
YT-34702,100
YT-37000,100
YT-37161,100
YT-37177,100
YT-37210,0
YT-37223,100
YT-37236,100
YT-37240,0
YT-37301,0
YT-37433,0
YT-37434,0
YT-37450,0
YT-3807,20
YT-3813,100
YT-3823,0
YT-3826,100
YT-38516,100
YT-38671,0
YT-38700,100
YT-38784,100
YT-38941,0
YT-39700,100
YT-40012,100
YT-40019,100
YT-4042,100
YT-41605,100
YT-41642,0
YT-4165,100
YT-4175,100
YT-3828,100
YT-3829,100
YT-3833,100
YT-38521,100
YT-40017,0
YT-4179,100
YT-4185,0
YT-41940,100
YT-41946,100
YT-41949,100
YT-41950,100
YT-419503,100
YT-41960,100
YT-41931,100
YT-41953,100
YT-41964,100
YT-41966,100
YT-419750,100
YT-419762,100
YT-419782,100
YT-419789,20
YT-419794,100
YT-419801,20
YT-419824,100
YT-419828,100
YT-419838,100
YT-419842,100
YT-4209,100
YT-4216,0
YT-4217,100
YT-4218,100
YT-41974,100
YT-42313,100
YT-42316,100
YT-42321,100
YT-4228,100
YT-42331,100
YT-42348,100
YT-43410,100
YT-4361,100
YT-4367,100
YT-43912,100
YT-43913,100
YT-43915,100
YT-439362,100
YT-439365,100
YT-439380,100
YT-43995,100
YT-44051,20
YT-44056,20
YT-44069,0
YT-44150,100
YT-4402,100
YT-44228,100
YT-4435,100
YT-4445,100
YT-4462,100
YT-4449,100
YT-4450,100
YT-44654,100
YT-44658,100
YT-44659,100
YT-44667,100
YT-44705,100
YT-44724,100
YT-44732,100
YT-44748,100
YT-44781,100
YT-44827,100
YT-44883,0
YT-44888,20
YT-44682,100
YT-44683,100
YT-44730,100
YT-44766,100
YT-4494,100
YT-4505,100
YT-4506,100
YT-45291,100
YT-45292,20
YT-45744,100
YT-46800,100
YT-4632,100
YT-4633,100
YT-46811,100
YT-46823,100
YT-46832,100
YT-4695,100
YT-4712,100
YT-4713,100
YT-47141,100
YT-47304,100
YT-47497,100
YT-4759,100
YT-47791,100
YT-47801,100
YT-47922,100
YT-48201,100
YT-47335,100
YT-47372,100
YT-47553,0
YT-4763,100
YT-47770,100
YT-4862,0
YT-47122,100
YT-4902,100
YT-50385,100
YT-51320,0
YT-5140,100
YT-5141,100
YT-5209,100
YT-5214,100
YT-52191,100
YT-52198,20
YT-52220,20
YT-52239,20
YT-51470,100
YT-52230,20
YT-52313,100
YT-52312,100
YT-52850,100
YT-5415,100
YT-54522,0
YT-54524,0
YT-54553,100
YT-54310,100
YT-54562,0
YT-54563,0
YT-54591,20
YT-54670,100
YT-54730,100
YT-54740,0
YT-54742,100
YT-54744,100
YT-54895,100
YT-54952,0
YT-55034,20
YT-55041,100
YT-5530,0
YT-55473,20
YT-55557,20
YT-55568,20
YT-55581,100
YT-55847,20
YT-5823,0
YT-5835,100
YT-58950,100
YT-58951,100
YT-58967,20
YT-5904,100
YT-59145,100
YT-59150,100
YT-59179,20
YT-59181,20
YT-59185,0
YT-59955,20
YT-59982,100
YT-5491,20
YT-5497,100
YT-55351,20
YT-5542,100
YT-55474,0
YT-55477,0
YT-57102,100
YT-5794,0
YT-5792,0
YT-5814,0
YT-60441,0
YT-60446,100
YT-60447,100
YT-6046,100
YT-60482,100
YT-60489,0
YT-6052,0
YT-6055,0
YT-6056,0
YT-60583,100
YT-60591,0
YT-60627,100
YT-6065,100
YT-60783,0
YT-60871,0
YT-61132,100
YT-6126,100
YT-6144,100
YT-6085,0
YT-6086,0
YT-6140,100
YT-6146,100
YT-6152,100
YT-61681,100
YT-61701,100
YT-61714,100
YT-61712,100
YT-61718,100
YT-61727,100
YT-61772,100
YT-61773,100
YT-61781,0
YT-61785,0
YT-61784,0
YT-61786,0
YT-61788,0
YT-62228,20
YT-62238,100
YT-6232,100
YT-62349,100
YT-6245,100
YT-6246,100
YT-6256,100
YT-6280,20
YT-6281,20
YT-63704,100
YT-63721,100
YT-63887,0
YT-63954,0
YT-63955,20
YT-6401,100
YT-6409,100
YT-6422,100
YT-64252,0
YT-64263,100
YT-6454,100
YT-64970,20
YT-65002,100
YT-65007,100
YT-65082,20
YT-65091,0
YT-6512,20
YT-65136,100
YT-65137,0
YT-67221,100
YT-67421,100
YT-67441,100
YT-67460,100
YT-67580,100
YT-68000,100
YT-692612,100
YT-69304,100
YT-69310,100
YT-69311,100
YT-7007,100
YT-7022,100
YT-7023,100
YT-7034,100
YT-7055,100
YT-70563,100
YT-70631,0
YT-70633,0
YT-70650,100
YT-70655,100
YT-70675,100
YT-70721,100
YT-70724,100
YT-70730,100
YT-70766,20
YT-70771,100
YT-70792,0
YT-7081,100
YT-70823,100
YT-7084,100
YT-71072,100
YT-71073,100
YT-71087,100
YT-71150,100
YT-71571,100
YT-71580,100
YT-71990,100
YT-71993,100
YT-7201,100
YT-72021,20
YT-72030,100
YT-72127,100
YT-72130,0
YT-72141,100
YT-7222,100
YT-72240,0
YT-72252,100
YT-72309,100
YT-72507,0
YT-72930,100
YT-72963,100
YT-62259,100
YT-6239,100
YT-62821,100
YT-62825,100
YT-6913,0
YT-7083,100
YT-71164,0
YT-7130,100
YT-72126,100
YT-73024,100
YT-7307,100
YT-73074,100
YT-73077,100
YT-73083,100
YT-730895,100
YT-730933,0
YT-73094,100
YT-7310,0
YT-731244,0
YT-731250,100
YT-731290,0
YT-73275,0
YT-73462,100
YT-7350,100
YT-73530,0
YT-7360,100
YT-73612,100
YT-73615,100
YT-7363,100
YT-73631,100
YT-73632,0
YT-73634,100
YT-7368,100
YT-73801,0
YT-73830,100
YT-73929,0
YT-73933,0
YT-73938,100
YT-73939,100
YT-74002,100
YT-74260,100
YT-74351,100
YT-74361,100
YT-7451,100
YT-74510,100
YT-7460,100
YT-74632,100
YT-63740,100
YT-73040,100
YT-73085,100
YT-7311,0
YT-7376,100
YT-73701,100
YT-746628,0
YT-74668,0
YT-74676,20
YT-74680,100
YT-74753,100
YT-74755,100
YT-74757,100
YT-74772,0
YT-7492,100
YT-7504,100
YT-75261,100
YT-75490,0
YT-7550,100
YT-76108,100
YT-77902,0
YT-77906,0
YT-77921,0
YT-77924,0
YT-78000,100
YT-78022,100
YT-78024,100
YT-78042,100
YT-7512,100
YT-78053,100
YT-75204,100
YT-75210,100
YT-75220,100
YT-75230,0
YT-78069,0
YT-78071,0
YT-78077,0
YT-7808,100
YT-7812,100
YT-78134,100
YT-78135,100
YT-78142,0
YT-78151,100
YT-78423,0
YT-78439,100
YT-78472,0
YT-78473,0
YT-78475,0
YT-78482,100
YT-78483,100
YT-78610,100
YT-78613,100
YT-78614,100
YT-78615,100
YT-78617,100
YT-78622,100
YT-78631,100
YT-78633,100
YT-78806,100
YT-78814,100
YT-78834,100
YT-79042,100
YT-79053,20
YT-79063,100
YT-79093,100
YT-79144,100
YT-79160,100
YT-79176,20
YT-79178,100
YT-79185,100
YT-79195,100
YT-79244,100
YT-79362,100
YT-79365,20
YT-79374,100
YT-79391,100
YT-79394,100
YT-79414,100
YT-79424,0
YT-79435,100
YT-79532,0
YT-79540,20
YT-79560,100
YT-7890,0
YT-7897,0
YT-79389,100
YT-79543,0
YT-79545,0
YT-79565,100
YT-79574,0
YT-79620,20
YT-79621,100
YT-79721,20
YT-79980,100
YT-79982,0
YT-79985,0
YT-79986,100
YT-8001,100
YT-8006,100
YT-80161,100
YT-80159,100
YT-80191,100
YT-8023,100
YT-80158,0
YT-8021,100
YT-80285,100
YT-80292,100
YT-80393,0
YT-80449,0
YT-80435,0
YT-80437,0
YT-80439,0
YT-80438,0
YT-80496,0
YT-80498,20
YT-80512,100
YT-80513,100
YT-80514,100
YT-80515,100
YT-80532,20
YT-80533,20
YT-80554,0
YT-80577,0
YT-805927,100
YT-805942,100
YT-805944,20
YT-805946,100
YT-805952,100
YT-805957,100
YT-805960,100
YT-805977,20
YT-805978,0
YT-805979,20
YT-80627,100
YT-80646,100
YT-80652,100
YT-80651,100
YT-80666,100
YT-80667,20
YT-80671,100
YT-80673,100
YT-80687,100
YT-80702,20
YT-80709,0
YT-80735,100
YT-80738,100
YT-80739,100
YT-80750,100
YT-80754,100
YT-80758,100
YT-80761,0
YT-80766,0
YT-80769,0
YT-80791,100
YT-80794,0
YT-80836,100
YT-80839,100
YT-80847,100
YT-80843,20
YT-80852,0
YT-808701,100
YT-808709,100
YT-80883,100
YT-80913,0
YT-80925,100
YT-80929,100
YT-80924,100
YT-80945,0
YT-80953,0
YT-81026,100
YT-81030,20
YT-81242,100
YT-81271,100
YT-81302,100
YT-81440,100
YT-81461,100
YT-81484,100
YT-81490,0
YT-8156,100
YT-81652,0
YT-81788,0
YT-818221,100
YT-818381,100
YT-81841,0
YT-81443,100
YT-820305,100
YT-82037,100
YT-82048,100
YT-82110,100
YT-82122,100
YT-82127,0
YT-82147,0
YT-821505,100
YT-82151,100
YT-82152,100
YT-821533,20
YT-82168,100
YT-821701,100
YT-82207,100
YT-822112,0
YT-82272,0
YT-82291,0
YT-821710,0
YT-82301,100
YT-82342,100
YT-82385,100
YT-82439,100
YT-82444,100
YT-82458,100
YT-82488,100
YT-82491,100
YT-82495,100
YT-82498,100
YT-82501,100
YT-82555,100
YT-82596,0
YT-82701,0
YT-82751,100
YT-82760,100
YT-8277905,100
YT-827791,0
YT-827792,100
YT-827795,0
YT-82792,100
YT-82801,0
YT-828031,100
YT-828035,100
YT-82804,20
YT-82805,100
YT-828074,100
YT-82815,100
YT-828151,100
YT-82817,0
YT-828356,100
YT-828382,100
YT-828390,100
YT-82848,0
YT-82903,100
YT-82905,100
YT-82920,100
YT-82950,20
YT-829683,0
YT-82971,100
YT-829785,100
YT-83000,100
YT-83002,100
YT-83003,0
YT-83071,100
YT-83080,0
YT-83092,0
YT-83148,100
YT-83166,100
YT-83181,0
YT-83187,0
YT-83263,100
YT-833005,0
YT-833006,0
YT-83356,100
YT-828510,0
YT-83060,20
YT-83293,100
YT-83366,100
YT-83374,100
YT-83376,100
YT-83382,100
YT-83383,100
YT-83391,100
YT-83385,100
YT-83392,100
YT-83441,0
YT-83453,100
YT-834592,100
YT-83463,100
YT-83465,100
YT-83473,100
YT-83485,100
YT-83486,0
YT-8353,20
YT-8360,100
YT-83808,100
YT-8417,100
YT-8443,0
YT-8452,0
YT-84575,0
YT-845853,20
YT-846003,20
YT-846053,0
YT-846113,100
YT-84612,100
YT-84613,0
YT-83491,0
YT-83492,0
YT-8366,0
YT-8368,0
YT-8411,100
YT-8465,0
YT-84671,100
YT-846133,100
YT-84670,100
YT-84770,100
YT-84861,20
YT-84917,100
YT-849301,100
YT-84939,0
YT-849405,100
YT-84941,100
YT-84942,100
YT-849453,100
YT-849465,100
YT-849472,100
YT-849474,100
YT-849495,100
YT-84952,0
YT-84959,0
YT-84960,100
YT-84961,100
YT-84945,100
YT-84893,0
YT-85025,100
YT-85036,100
YT-85046,0
YT-85100,0
YT-85121,100
YT-85191,100
YT-85208,0
YT-85224,100
YT-85230,100
YT-85271,100
YT-85281,0
YT-85287,20
YT-85372,0
YT-85395,100
YT-852083,100
YT-85451,20
YT-85521,20
YT-85528,0
YT-855474,100
YT-855492,100
YT-85606,0
YT-85683,100
YT-85700,0
YT-85710,100
YT-85715,0
YT-85860,0
YT-85880,100
YT-861910,0
YT-861978,20
YT-86322,0
YT-86443,0
YT-86660,100
YT-86713,0
YT-86800,100
YT-86880,20
YT-86950,100
YT-87031,100
YT-88062,100
YT-8816,100
YT-88179,100
YT-88200,100
YT-88214,100
YT-8854,100
YT-89021,100
YT-89040,100
YT-89078,100
YT-89500,100
YT-89512,100
YT-89610,100
YT-8963,0
YT-89630,100
YT-8975,100
YT-90122,20
YT-99536,0
YT-99705,100
YT-99721,100
YT-99801,0
YT-99802,100
YT-99803,100
YT-99848,100
YT-90201,100
YT-99812,100
03220,100
04022,100
03225,100
04000,0
04100,0
04200,100
04301,100
04451,100
04684,0
04677,0
04713,20
04715,100
04692,100
04714,100
04730,100
04734,20
04736,20
05050,100
05312,100
05773,20
05752,0
05822,100
05911,0
05915,100
05921,100
05922,100
05925,0
06080,100
06297,100
06305,100
06307,100
06308,100
06390,100
06395,100
06396,100
06050,100
06060,100
06381,100
06382,100
06510,100
06700,100
06820,100
06960,100
06963,100
06977,100
06986,100
06994,100
06995,100
06537,100
06972,100
06989,100
07510,100
07667,100
07879,100
07970,100
07976,100
08170,100
07916,0
08536,100
08556,100
08580,100
08641,0
08674,100
08783,100
08644,100
08832,100
08835,100
08869,100
08875,100
09063,100
09302,20
09303,100
09307,100
09332,20
09377,100
09378,0
09406,100
09462,100
09478,100
09489,100
09490,100
09534,100
09585,100
09310,0
09311,100
09162,100
09190,100
09204,100
09445,0
09900,0
10128,100
12100,100
12300,100
14500,100
10000,0
11313,0
13300,100
14200,100
15020,100
15070,100
15110,100
17300,100
17570,0
18201,100
18362,100
18799,100
18501,100
15291,100
15292,100
16030,100
18530,100
19767,100
21684,0
21919,100
21929,100
21932,100
21934,100
21966,100
